Video Id,Video Title,Channel Id,Channel Title,Link,BERTopic Topics
6BXzmImCMuc,Foreigner and Filipina Building a Home in the Philippines 🇵🇭,UCBhnGs1nD_ixIGWkJUYkfRQ,Building the Philippines with Wilma & Greg,https://www.youtube.com/watch?v=6BXzmImCMuc,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (71.43%)

Topic 59: rainy season, rainy, windy, (Rainy Season) (14.29%)

Topic 83: conduit, tiles, shovel, balic, (Building Materials and Tools for Construction) (14.29%)"
6BzWXEy4t14,Find LASTING Love in the Philippines | Pinay Singles,UCHgKHbSc87ES-H_xLlh6j9A,Philippine Women,https://www.youtube.com/watch?v=6BzWXEy4t14,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 3: kids, poor, learn, deserve, (Experiences of Children in Community & Culture) (25.00%)

Topic 117: ipakita akong imong, ipakita (Filipino Phrases) (25.00%)"
6DFsY_QS7Ag,We saw PAW PATROL at Movie Park Germany! | Filipino Dutch family,UCTPxMCyJyYGF6H0eBhOvgsA,Pinay mom's blogs,https://www.youtube.com/watch?v=6DFsY_QS7Ag,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (80.00%)

Topic 66: episode pinay moms, pinay (Pinay Moms Content and Viewer Engagement ) (20.00%)"
6GKM8qPcZsE,Foreigner Filipina Building Our Home and Life Philippines Snakes sa Bamboo 23Jan23,UCQYkvXhPNaRxlu-jAI5_5Zg,LeRoc Living My Life Philippines,https://www.youtube.com/watch?v=6GKM8qPcZsE,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 59: rainy season, rainy, windy, (Rainy Season) (12.50%)

Topic 105: dig, procure, brother jay, (Unclear Repeated Terms) (25.00%)

Topic 118: pondi, happy baby, ready, (Mommy and Baby's Morning Events ) (12.50%)"
6HW45MJBOro,Exploring cebu island (foreigners travel Philippines),UCiNCvGzwadWCZIzTUjoApRQ,Daniel Marsh,https://www.youtube.com/watch?v=6HW45MJBOro,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (45.45%)

Topic 5: haircut barber, haircuts, haircut, (Barber Services) (9.09%)

Topic 6: species crocodile, crocodiles, crocodile (Wildlife Species & Conservation) (9.09%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (9.09%)

Topic 18: sagada, adore adore, buried, (Sagada Burial Caves & Hanging Coffins) (18.18%)

Topic 70: tamaraw dwarf buffalo, dwarf (Physical Characteristics of the Tamaraw Dwarf Buffalo) (9.09%)"
6IWRv_AhplM,Only FILIPINOS will get THIS! VINEGAR and COUSINS! Foreigners REACTION!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,https://www.youtube.com/watch?v=6IWRv_AhplM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 19: halohalo, ube ice cream, (Philippine Halo-Halo Dessert) (25.00%)

Topic 120: winning game, game winning, (Winning Games and Excitement ) (25.00%)"
6JOcVimlemk,Foreigner Speaking Tagalog & Buying From A Sari Sari Store In The Philippines,UC3V5_2DFqamGSrzYPg-Wggw,Hey Joe,https://www.youtube.com/watch?v=6JOcVimlemk,"Topic 26: local coffee, coffee shops, (Local Coffee and Coffee Shops) (100.00%)"
6M0SbOzZ36Q,"FOREIGNER FIANCE Meeting FILIPINO FAMILY (PART 1)| SAMAL ISLAND, DAVAO | Surprising Filipino Fam",UCMWTQE8CQv5outBblPqa8tg,Gli and Erik,https://www.youtube.com/watch?v=6M0SbOzZ36Q,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (88.89%)

Topic 16: eagle impressive, eagle eagle, (Philippine Monkey Eating Eagle) (11.11%)"
6Mhtr5yE-kc,"What can $10 get in Philippines - Tour through Manila (Filipino Food,Haircut…)",UC-1ZY8bY46rX3ySgG3Qyn3g,Dany #gotaworldtosee,https://www.youtube.com/watch?v=6Mhtr5yE-kc,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (30.00%)

Topic 5: haircut barber, haircuts, haircut, (Barber Services) (10.00%)

Topic 19: halohalo, ube ice cream, (Philippine Halo-Halo Dessert) (10.00%)

Topic 21: rice terraces smartly, eighth (Banaue Rice Terraces) (10.00%)

Topic 58: pool bar pool, bar (Drinks & Relaxation by the Pool) (10.00%)

Topic 73: binondo chinatown manila, chinatown (Chinatown Manila) (20.00%)

Topic 90: started traveling, trips, trip, (Experiences of a First Time Traveler) (10.00%)"
6PgoxhEjKS0,Latinos react to Filipino COUNTRY Singing Trio - The singing Torogis 🎙,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=6PgoxhEjKS0,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (64.29%)

Topic 32: puppies, puppies hope, doggy, (Dogs) (7.14%)

Topic 36: officer meijii yoshimi, meijii (Officer Meijii Yoshimi and the Onoda Incident) (7.14%)

Topic 99: cow cow, cow, kick (Cow & Farm Life) (21.43%)"
6SqnPdh85fw,FIRST IMPRESSIONS of BOHOL PHILIPPINES | ALONA Beach & PANGLAO Island + TRYING Filipino SEAFOOD,UCM_LbQqMyM08jynil9vYEGg,Travel Interesante - Gökçe & Steve,https://www.youtube.com/watch?v=6SqnPdh85fw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (66.67%)

Topic 18: sagada, adore adore, buried, (Sagada Burial Caves & Hanging Coffins) (11.11%)

Topic 31: environment typhoon, typhoon, storm (Severe Weather & Life in Storm-Prone Regions ) (11.11%)

Topic 92: shopping malls, shopping malls (Going to Shopping Malls and Street Markets in Manila) (11.11%)"
6TiMvS0rE2I,Filipina British Life in UK: Birthday ni Biyenan |Mia Sandoval,UC3PVtkwtqwCD4LEPguBEADA,Mia Sandoval,https://www.youtube.com/watch?v=6TiMvS0rE2I,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (60.00%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (20.00%)

Topic 100: bakaero bakaero bakaero, bakaero (Unclear Repeated Terms) (20.00%)"
6TiRTK7dfXw,FILIPINA Helps Foreigner Speak CEBUANO! @cebuano101,UCEOV7DU1UfzH05r3KBq0OaQ,Jared Hartmann,https://www.youtube.com/watch?v=6TiRTK7dfXw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (28.57%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (71.43%)"
6VzkSdMg1tM,First Time Trying Filipino Ice Cream Sandwich.,UCONm3i2-__08mS14cU0rHPg,Livin La Vida Tagalog,https://www.youtube.com/watch?v=6VzkSdMg1tM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 19: halohalo, ube ice cream, (Philippine Halo-Halo Dessert) (50.00%)"
6WkACQs0IwQ,SIGNS to STOP PURSUING your Filipino Woman | Filipino-Foreigner Dating,UCoYVSCQ0BlM6s33p41gYjRA,Rubeauti,https://www.youtube.com/watch?v=6WkACQs0IwQ,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 8: dated, dating, students, girls, (Philippines’ Dating & Relationship of Females) (25.00%)

Topic 94: friends attractive attractive, friends (Friendly and Romantic Relationships ) (25.00%)"
6Y1r34RBXpk,She's CRACKED! Latinos react to Filipino VIBRATO Singing Challenge,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=6Y1r34RBXpk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (87.50%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (12.50%)"
6ZxnCsOKDww,Q&A Session Life In The Philippines: A Black Person's Viewpoint LIVE,UCPNBc7ZRwmgk1I6j_lenAfw,The Love Train Nation,https://www.youtube.com/watch?v=6ZxnCsOKDww,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (61.54%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (7.69%)

Topic 8: dated, dating, students, girls, (Philippines’ Dating & Relationship of Females) (7.69%)

Topic 11: negros negros, black accepting ( Black Experiences and Acceptance) (7.69%)

Topic 44: dating, relationship, started chatting, (Dating & Relationships Setup) (7.69%)

Topic 80: married filipina, married, wedding (Filipino Marriage Tradition) (7.69%)"
6fnKelBiaDk,5 Reasons Why Japanese SHOULDN'T Come to Philippines - She REALLY Said This? JUICY REACTION,UCYr4VTQfBpXrccQw_H2S8RA,JUICY REACTS,https://www.youtube.com/watch?v=6fnKelBiaDk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (37.50%)

Topic 23: winter summer cold, summer (Seasons and Weather ) (12.50%)

Topic 58: pool bar pool, bar (Drinks & Relaxation by the Pool) (12.50%)

Topic 65: hungry hungry hungry, hungry (Satisfying Hunger with Delicious Food) (12.50%)

Topic 74: beauty pageants beauty, pageants (Philippine Beauty Pageant & Miss Universe) (12.50%)

Topic 103: yums, cacao, wong, dangerous (Mixture of Subjects: Jungle, Food, and Pop Culture ) (12.50%)"
6ftiWoCJ4dM,Filipino Food In The Netherlands / Cafe Nordrick!!,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,https://www.youtube.com/watch?v=6ftiWoCJ4dM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (40.00%)

Topic 26: local coffee, coffee shops, (Local Coffee and Coffee Shops) (20.00%)

Topic 27: watching leave loved, listen (Listening & Watching Loved Ones Depart ) (20.00%)

Topic 57: casano, philippino husband, marriage, (Filipino Marriage) (20.00%)"
6h0dLQXEtTI,Foreigners on 3 Things that Made Them Decide to Live in the Philippines (Street Interview) 🇵🇭,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,https://www.youtube.com/watch?v=6h0dLQXEtTI,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
6hIu5oIB9n0,"$12 THEME PARK in MANILA, PHILIPPINES 🇵🇭 | STAR CITY Amusement Park",UCeJ5AjddCuEnZxtUggbzeDA,Bags Packed Family,https://www.youtube.com/watch?v=6hIu5oIB9n0,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
6hKRN1kDQSg,CRAZY  BREAKFAST EVER FOR A FOREIGNER HUSBAND EXPAT SIMPLE LIFE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,https://www.youtube.com/watch?v=6hKRN1kDQSg,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 66: episode pinay moms, pinay (Pinay Moms Content and Viewer Engagement ) (16.67%)

Topic 84: bop bop bop, bop (Unclear Repeated Terms (Noise)) (16.67%)

Topic 103: yums, cacao, wong, dangerous (Mixture of Subjects: Jungle, Food, and Pop Culture ) (16.67%)"
6i2tLx8-fDI,FOREIGNER reacts to HOW the PHILIPPINES Makes MONEY,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,https://www.youtube.com/watch?v=6i2tLx8-fDI,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (14.29%)

Topic 40: worlds largest solar, largest (Largest Solar Power Projects in Manila / Southeast Asia) (57.14%)

Topic 94: friends attractive attractive, friends (Friendly and Romantic Relationships ) (14.29%)

Topic 107: bano guilla bano, sila, (Unclear Repeated Terms) (14.29%)"
6iur44FBpC4,FOREIGNERS react to FIRST FILIPINO SUPERCAR: Aurelio,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,https://www.youtube.com/watch?v=6iur44FBpC4,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (71.43%)

Topic 113: supercar, supercars, bgc supercar, (Luxury Cars in BGC) (28.57%)"
6jS9lvibXVU,FOREIGNERS FIRST IMPRESSIONS OF BGC (Bonifacio Global City) Manila Philippines - Sol&LunaTV 🇩🇴,UCpcVjkwSeZG6GJvLsIxK5Yw,Sol & Luna TV,https://www.youtube.com/watch?v=6jS9lvibXVU,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (71.43%)

Topic 64: bgc modern manila, manila, (Bonifacio Global City, Taguig, Metro Manila) (14.29%)

Topic 89: fruits mango, mangosteen, fruit (Mango Fruit) (14.29%)"
6k6bjBniE4Q,LIFE in the PHILIPPINES never stops surprising us! 🇵🇭 | Foreigner & Filipina Family VLOG,UCobYD8WgP3GPOqgvXF2Yy1w,Adam and Jane's Lifestyle,https://www.youtube.com/watch?v=6k6bjBniE4Q,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (30.00%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (10.00%)

Topic 5: haircut barber, haircuts, haircut, (Barber Services) (20.00%)

Topic 15: walk beach, beach, beach (Walking by the Beach Experience) (10.00%)

Topic 100: bakaero bakaero bakaero, bakaero (Unclear Repeated Terms) (10.00%)

Topic 115: bike shop, bike rent, (Bicycle & Tricycle Rental) (10.00%)

Topic 118: pondi, happy baby, ready, (Mommy and Baby's Morning Events ) (10.00%)"
6kgyyJxRWTU,NEW BORACAY: IS IT WORTH IT? FOREIGNERS FIRST IMPRESSIONS [VLOG #37],UC9jKcnqQ1TziJRAkSXbNISA,Happiness Crossing,https://www.youtube.com/watch?v=6kgyyJxRWTU,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (61.54%)

Topic 15: walk beach, beach, beach (Walking by the Beach Experience) (23.08%)

Topic 21: rice terraces smartly, eighth (Banaue Rice Terraces) (7.69%)

Topic 67: learning, learn, teacher, teachers, (Language Education and Learning Experiences) (7.69%)"
6lZVXJlqN7s,FIRST DAY in MANILA 🇵🇭 Searching Paradise In THE PHILIPPINES,UCU1wi0E8d98o0KTaOGJbieg,Paddy Doyle,https://www.youtube.com/watch?v=6lZVXJlqN7s,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (54.55%)

Topic 9: topics taiwan, taiwan, taiwan (Travel to Taiwan & Destinations) (9.09%)

Topic 54: manila cathedral church, manila (Manila Cathedral) (18.18%)

Topic 64: bgc modern manila, manila, (Bonifacio Global City, Taguig, Metro Manila) (9.09%)

Topic 91: manila surrounding cities, manila (Metro Manila as the National Capital Region) (9.09%)"
6n2REq_FiWM,WOW!! WINNER AGAIN! FOREIGNERS FIRST TIME TRYING FRUIT SALAD. REACTION? EPISODE 54,UC211QaCtk9p37_-cvtN3kxg,JSB PINAY VLOGS,https://www.youtube.com/watch?v=6n2REq_FiWM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (71.43%)

Topic 19: halohalo, ube ice cream, (Philippine Halo-Halo Dessert) (28.57%)"
6nBDx0RTbZU,FILIPINO GIRLS LOVE FOREIGNERS | TRIP TO THE MARKET |  Living in the Philippines,UCV34zLTn4A60jS8RTI96_sw,The Black Filipino TV,https://www.youtube.com/watch?v=6nBDx0RTbZU,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (80.00%)

Topic 24: manny, father actor, manny (Manny Pacquaio (National Icon)) (20.00%)"
6ndkOSiGOe4,OUR FIRST IMPRESSIONS OF THE PHILIPPINES 🇵🇭 (2022) CEBU CITY,UC5wQUM_uqQ6bo6zxvEG6QJw,Proudly Nomadic,https://www.youtube.com/watch?v=6ndkOSiGOe4,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (28.57%)

Topic 38: nino cathedral, basilica, cathedrals, (Basilicas and Cathedrals in the Philippines) (14.29%)

Topic 44: dating, relationship, started chatting, (Dating & Relationships Setup) (14.29%)

Topic 77: fun cemetery, monument manila, (Rizal Park Monument & Manila Cemetery) (28.57%)

Topic 114: circle circle circle, hobbit (Specific Venues: Circle Hall, Hobbit House, and Themed Spots ) (14.29%)"
6nt5qPpzI80,1956 High School Exchange Students in USA Debate on Prejudice JAPANESE REACTION,UCdkq517IaeUcnG5CIiFX9RA,Shin Smith,https://www.youtube.com/watch?v=6nt5qPpzI80,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (15.38%)

Topic 22: prejudices prejudice women, discussion (Discussing Prejudice Against Women) (61.54%)

Topic 39: discrimination colored, segregation, discrimination, (Racial Discrimination) (23.08%)"
6oR4wRe5LMk,FOREIGNER reacts to EPIC Days in the PHILIPPINES Highlights,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,https://www.youtube.com/watch?v=6oR4wRe5LMk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
6tHy-Kie0GY,Filipino Food & Korean Beach | Mukbang & Travel (ENG SUB),UCRrUJKpFAGgA9WVjSWhgk2Q,KIM n LEE,https://www.youtube.com/watch?v=6tHy-Kie0GY,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (55.56%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (11.11%)

Topic 72: watch jollibee commercials, reacting (Watching Kwentong Jollibee Commercial) (11.11%)

Topic 75: wifi island, wifi, speed (Internet Connectivity in Tourist Destinations) (11.11%)

Topic 120: winning game, game winning, (Winning Games and Excitement ) (11.11%)"
6um6YczI0qk,This video is Violently FILIPINO 🎙| Latinos react to Viral Filipino Singing TikToks,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=6um6YczI0qk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (55.56%)

Topic 47: singer, dance dance dance, (Singing and Dancing Stars) (11.11%)

Topic 48: friends heart, heart friends (Friendships) (11.11%)

Topic 67: learning, learn, teacher, teachers, (Language Education and Learning Experiences) (11.11%)

Topic 102: friends issues, relationships, friends, (Friendships) (11.11%)"
6v04kR5QDOA,🇵🇭 Island hopping El Nido from 30m ABOVE sea level and 2m BELOW,UCatYGXWCXRt_0XLLKv1hkUw,Always Be Changing,https://www.youtube.com/watch?v=6v04kR5QDOA,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
6wA8OMptkio,First Impression of Philippines University 🇵🇭 WE DID NOT EXPECT THIS,UCxBWeubuZrc8sQE_bXytgUQ,Justin & Alina,https://www.youtube.com/watch?v=6wA8OMptkio,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (66.67%)

Topic 6: species crocodile, crocodiles, crocodile (Wildlife Species & Conservation) (5.56%)

Topic 9: topics taiwan, taiwan, taiwan (Travel to Taiwan & Destinations) (5.56%)

Topic 19: halohalo, ube ice cream, (Philippine Halo-Halo Dessert) (5.56%)

Topic 59: rainy season, rainy, windy, (Rainy Season) (5.56%)

Topic 85: university campus, campus, universities, (University and Campuses) (5.56%)

Topic 91: manila surrounding cities, manila (Metro Manila as the National Capital Region) (5.56%)"
6y1yGm7pA-Q,Gordon Ramsay didn't like Filipino Food?  Is this True?  Kuya Andres Reacts to the video,UCiXAAaqS9py7TzHzQ9A5Ftg,Trending Ni Andres,https://www.youtube.com/watch?v=6y1yGm7pA-Q,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (75.00%)

Topic 6: species crocodile, crocodiles, crocodile (Wildlife Species & Conservation) (16.67%)

Topic 65: hungry hungry hungry, hungry (Satisfying Hunger with Delicious Food) (8.33%)"
6yuZbctPGUI,speaking TAGALOG ONLY to my FOREIGNER JOWA *so funny!*,UCoQWcwy-nYVG6Er9VxyxJJA,Avelovinit,https://www.youtube.com/watch?v=6yuZbctPGUI,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (57.14%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (21.43%)

Topic 9: topics taiwan, taiwan, taiwan (Travel to Taiwan & Destinations) (7.14%)

Topic 25: recruits, training, scout rangers, (Military and its Subunits) (7.14%)

Topic 69: sport, athletes, badminton, tennis, (Athletes Playing Racket Sports) (7.14%)"
6zVtKLYT_lw,JAPANESE REACTION / 10 RARE Animals Only Found in the Philippines,UCdkq517IaeUcnG5CIiFX9RA,Shin Smith,https://www.youtube.com/watch?v=6zVtKLYT_lw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (5.26%)

Topic 6: species crocodile, crocodiles, crocodile (Wildlife Species & Conservation) (42.11%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (5.26%)

Topic 16: eagle impressive, eagle eagle, (Philippine Monkey Eating Eagle) (15.79%)

Topic 64: bgc modern manila, manila, (Bonifacio Global City, Taguig, Metro Manila) (10.53%)

Topic 70: tamaraw dwarf buffalo, dwarf (Physical Characteristics of the Tamaraw Dwarf Buffalo) (21.05%)"
