Video Id,Video Title,Link,BERTopic Topics
3rKffuFJYNk,The Philippines most LIVEABLE City? AMAZING BGC! Taguig Manila 🇵🇭,https://www.youtube.com/watch?v=3rKffuFJYNk,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (12.50%)

Topic 73: Topic 73: Chinatown Manila (Topic 73: Chinatown Manila) (12.50%)
"
3tdQO7zvmcA,"BAGYO KA LANG, PINOY KAMI! What Filipinos Do During Typhoon!? Japanese Reaction",https://www.youtube.com/watch?v=3tdQO7zvmcA,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 47: Topic 47: Singing and (Topic 47: Singing and Dancing Stars) (20.00%)

Topic 110: Topic 110: Experiencing Culture (Topic 110: Experiencing Culture Shock) (20.00%)
"
3uEH8rj5cw8,Coolest Island in the Philippines - Siargao Vlog 🇵🇭,https://www.youtube.com/watch?v=3uEH8rj5cw8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
3uSIf529AOg,💔 I nearly cried listening to FILIPINO husband sing at wife's Funeral | HONEST REACTION,https://www.youtube.com/watch?v=3uSIf529AOg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 7: Topic 7: Makeup Products (Topic 7: Makeup Products and Application) (16.67%)

Topic 40: Topic 40: Largest Solar (Topic 40: Largest Solar Power Projects in Manila / Southeast Asia) (16.67%)

Topic 77: Topic 77: Rizal Park (Topic 77: Rizal Park Monument & Manila Cemetery) (16.67%)
"
3wP6uF6KEU4,"Americans React to Philippines | "" 10 Things You Didn't Know """,https://www.youtube.com/watch?v=3wP6uF6KEU4,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (16.67%)

Topic 14: Topic 14: Spanish Colonialism (Topic 14: Spanish Colonialism in the Philippines) (16.67%)

Topic 46: Topic 46: National Flag (Topic 46: National Flag) (16.67%)
"
3zq5EhLuE2g,FOREIGNER reacts to WHY I can't speak FILIPINO even after 9 Years in the PHILIPPINES,https://www.youtube.com/watch?v=3zq5EhLuE2g,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (25.00%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (75.00%)
"
41WyfyapTw0,PRODUCERS REACT - Gigi De Lana Unholy Reaction,https://www.youtube.com/watch?v=41WyfyapTw0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
41nyoe4buzw,JAPANESE VOCAL COACH REACTION / Mona Gonzales (Filipina) - Anime Songs (Compilation) [Part 2],https://www.youtube.com/watch?v=41nyoe4buzw,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 47: Topic 47: Singing and (Topic 47: Singing and Dancing Stars) (40.00%)

Topic 74: Topic 74: Philippine Beauty (Topic 74: Philippine Beauty Pageant & Miss Universe) (20.00%)
"
42sibaGVjY8,Giving NYC Strangers BALUT For The First Time?! (Duck Embryo),https://www.youtube.com/watch?v=42sibaGVjY8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (25.00%)

Topic 13: Topic 13: Balut and (Topic 13: Balut and other Eggs) (75.00%)
"
43SNx2y2Zt0,Americans React to Philippines most beautiful Island | PALAWAN BEST ISLAND IN THE WORLD 🇵🇭,https://www.youtube.com/watch?v=43SNx2y2Zt0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 10: Topic 10: Swimming with (Topic 10: Swimming with Whale Sharks ) (28.57%)
"
45MuxKYi-t0,Latinos react to 9 Year Old Charice Pempengco singing Celine Dion in Philippines,https://www.youtube.com/watch?v=45MuxKYi-t0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (62.50%)

Topic 36: Topic 36: Officer Meijii (Topic 36: Officer Meijii Yoshimi and the Onoda Incident) (12.50%)

Topic 47: Topic 47: Singing and (Topic 47: Singing and Dancing Stars) (25.00%)
"
45j2p4FEI_o,Foreigners Getting A Doctor and Specialist In Philippines,https://www.youtube.com/watch?v=45j2p4FEI_o,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (58.33%)

Topic 29: Topic 29: Medical Diagnostics (Topic 29: Medical Diagnostics & Hospital Services ) (8.33%)

Topic 49: Topic 49: Bibingka, Bisaya (Topic 49: Bibingka, Bisaya Language, and Personal Anecdotes ) (16.67%)

Topic 101: Topic 101: Korean Presence (Topic 101: Korean Presence and Community in Mindanao) (8.33%)

Topic 111: Topic 111: Urban Legends (Topic 111: Urban Legends and its Variations) (8.33%)
"
47BQVWmfi9U,FOREIGNER reacts to KOREAN returning to PHILIPPINES after 2 years!,https://www.youtube.com/watch?v=47BQVWmfi9U,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (42.86%)

Topic 67: Topic 67: Language Education (Topic 67: Language Education and Learning Experiences) (14.29%)

Topic 92: Topic 92: Going to (Topic 92: Going to Shopping Malls and Street Markets in Manila) (14.29%)

Topic 120: Topic 120: Winning Games (Topic 120: Winning Games and Excitement ) (28.57%)
"
49-rTbR5bss,Cancel Korea Movement in the Philippines | Japanese Perspective and Reaction #CancelKorea,https://www.youtube.com/watch?v=49-rTbR5bss,"Topic 11: Topic 11: Black Experiences (Topic 11:  Black Experiences and Acceptance) (66.67%)

Topic 50: Topic 50: LGBTQIA Community (Topic 50: LGBTQIA Community) (33.33%)
"
4BqXFRKCzm0,FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG AT MALL OF ASIA,https://www.youtube.com/watch?v=4BqXFRKCzm0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (77.78%)

Topic 13: Topic 13: Balut and (Topic 13: Balut and other Eggs) (11.11%)

Topic 116: Topic 116: Chicken & (Topic 116: Chicken & its Specific Related Dishes ) (11.11%)
"
4CIjiNM_p6M,Arabs react to Philippines street food,https://www.youtube.com/watch?v=4CIjiNM_p6M,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 13: Topic 13: Balut and (Topic 13: Balut and other Eggs) (25.00%)
"
4CWM57UvhyY,LIFE IN LINE AT US IMMIGRATION PART1 EXPAT SIMPLE LIFE PHILIPPINES FOREIGNER,https://www.youtube.com/watch?v=4CWM57UvhyY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (10.00%)

Topic 20: Topic 20: Travel Immigration (Topic 20: Travel Immigration & Visa Processes) (10.00%)

Topic 30: Topic 30: Wealthy & (Topic 30: Wealthy & Rich Tourists Travelling) (10.00%)

Topic 45: Topic 45: Virtual Private (Topic 45: Virtual Private Networks (VPNs) and Online Security) (50.00%)

Topic 48: Topic 48: Friendships (Topic 48: Friendships) (10.00%)

Topic 112: Topic 112: Cheap Transportation (Topic 112: Cheap Transportation while Travelling) (10.00%)
"
4DEqwJI-vdg,TRYING JOLLIBEE FOR THE FIRST TIME IN THE PHILIPPINES 🇵🇭 (Jollibee Mukbang in Manila),https://www.youtube.com/watch?v=4DEqwJI-vdg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (12.50%)

Topic 40: Topic 40: Largest Solar (Topic 40: Largest Solar Power Projects in Manila / Southeast Asia) (12.50%)

Topic 72: Topic 72: Watching Kwentong (Topic 72: Watching Kwentong Jollibee Commercial) (12.50%)

Topic 88: Topic 88: Squarespace and (Topic 88: Squarespace and Online Content Creation ) (12.50%)
"
4EYek0OwN6A,"First Filipino guy ever, visit Russian village in Samal Island, Philippines",https://www.youtube.com/watch?v=4EYek0OwN6A,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
4Fge8RG2zYU,Americans React To How Fluent Are The Filipinos In English? (Language Challenge),https://www.youtube.com/watch?v=4Fge8RG2zYU,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (20.00%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (80.00%)
"
4GFvezk9DtE,FOREIGNERS living in the PHILIPPINES (Street Interview),https://www.youtube.com/watch?v=4GFvezk9DtE,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (37.50%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (12.50%)

Topic 29: Topic 29: Medical Diagnostics (Topic 29: Medical Diagnostics & Hospital Services ) (12.50%)

Topic 32: Topic 32: Dogs (Topic 32: Dogs) (12.50%)

Topic 48: Topic 48: Friendships (Topic 48: Friendships) (12.50%)

Topic 110: Topic 110: Experiencing Culture (Topic 110: Experiencing Culture Shock) (12.50%)
"
4IoOQ21A-00,"FIRST TIME IN MANILA, PHILIPPINES 🇵🇭(Impressed Already)",https://www.youtube.com/watch?v=4IoOQ21A-00,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (14.29%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (14.29%)
"
4JPhkSR2-DI,FOREIGNERS share their FILIPINO CHRISTMAS experiences - REACTION,https://www.youtube.com/watch?v=4JPhkSR2-DI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (20.00%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (80.00%)
"
4OOvPe3jNTU,FOREIGNER LEARNING TO DRIVE IN THE PHILIPPINES! Is It Safe To Drive Here??,https://www.youtube.com/watch?v=4OOvPe3jNTU,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 43: Topic 43: Trip to (Topic 43: Trip to a Beach Destination) (20.00%)

Topic 79: Topic 79: Kids Asking (Topic 79: Kids Asking Aunt to Charge Phone) (20.00%)

Topic 97: Topic 97: HipHop and (Topic 97: HipHop and Dancing) (20.00%)
"
4OSt6WQ2K8A,I Came Back 2 the Philippines and Did This...,https://www.youtube.com/watch?v=4OSt6WQ2K8A,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 10: Topic 10: Swimming with (Topic 10: Swimming with Whale Sharks ) (16.67%)

Topic 32: Topic 32: Dogs (Topic 32: Dogs) (16.67%)

Topic 76: Topic 76: Watching Violent (Topic 76: Watching Violent Events ) (16.67%)

Topic 92: Topic 92: Going to (Topic 92: Going to Shopping Malls and Street Markets in Manila) (16.67%)
"
4OiOwDh5lKE,Chef Kuya Joey Is Flying To The Philippines!  🇵🇭,https://www.youtube.com/watch?v=4OiOwDh5lKE,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (20.00%)

Topic 114: Topic 114: Specific Venues: (Topic 114: Specific Venues: Circle Hall, Hobbit House, and Themed Spots ) (20.00%)
"
4QJa07djrLY,Filipino Hospitality Saved Our Island Trip 🇵🇭,https://www.youtube.com/watch?v=4QJa07djrLY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (41.67%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (25.00%)

Topic 59: Topic 59: Rainy Season (Topic 59: Rainy Season) (8.33%)

Topic 71: Topic 71: Dog Losing (Topic 71: Dog Losing / Being Lost) (8.33%)

Topic 98: Topic 98: Activities and (Topic 98: Activities and Discussions in Morong, Bataan ) (8.33%)

Topic 115: Topic 115: Bicycle & (Topic 115: Bicycle & Tricycle Rental) (8.33%)
"
4Qb0n_NHZzE,"Amazing! First time, Christmas party in the Philippines / Korean living in the Philippines",https://www.youtube.com/watch?v=4Qb0n_NHZzE,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (66.67%)
"
4TCZPEO58kw,"FILIPINO DOG LOVE - Beach Home Life In The Philippines (Cateel, Davao)",https://www.youtube.com/watch?v=4TCZPEO58kw,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (55.56%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (11.11%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (11.11%)

Topic 72: Topic 72: Watching Kwentong (Topic 72: Watching Kwentong Jollibee Commercial) (11.11%)

Topic 82: Topic 82: Skin Color (Topic 82: Skin Color & Beauty) (11.11%)
"
4V8ShzEyamY,OUR SIMPLE LIFE IN PHILIPPINES PROVINCE|FILIPINA WITH FOREIGNER|LDR,https://www.youtube.com/watch?v=4V8ShzEyamY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 9: Topic 9: Travel to (Topic 9: Travel to Taiwan & Destinations) (20.00%)

Topic 10: Topic 10: Swimming with (Topic 10: Swimming with Whale Sharks ) (20.00%)

Topic 120: Topic 120: Winning Games (Topic 120: Winning Games and Excitement ) (20.00%)
"
4VT_EhS1IT4,Korean College Students Try PINOY SNACKS for the First Time 🧀 | Korean Ate,https://www.youtube.com/watch?v=4VT_EhS1IT4,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (88.89%)

Topic 103: Topic 103: Mixture of (Topic 103: Mixture of Subjects: Jungle, Food, and Pop Culture ) (11.11%)
"
4W9lohe4EYM,AMERICAN VISITOR SHARE THE DIFFERENCE OF LIFE IN AMERICA COMPARE TO THE PHILIPPINES EXPAT,https://www.youtube.com/watch?v=4W9lohe4EYM,"Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (14.29%)

Topic 3: Topic 3: Experiences of (Topic 3: Experiences of Children in Community & Culture) (14.29%)

Topic 6: Topic 6: Wildlife Species (Topic 6: Wildlife Species & Conservation) (14.29%)

Topic 20: Topic 20: Travel Immigration (Topic 20: Travel Immigration & Visa Processes) (14.29%)

Topic 43: Topic 43: Trip to (Topic 43: Trip to a Beach Destination) (14.29%)

Topic 106: Topic 106: Chocolate Hills (Topic 106: Chocolate Hills in Bohol) (14.29%)

Topic 113: Topic 113: Luxury Cars (Topic 113: Luxury Cars in BGC) (14.29%)
"
4WQ17A_DBWs,🇵🇭 INSANE MINDORO FILIPINO Market Hunt- Are Foreigners Welcome? WHAT TO BUY GUIDE TOUR!,https://www.youtube.com/watch?v=4WQ17A_DBWs,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 64: Topic 64: Bonifacio Global (Topic 64: Bonifacio Global City, Taguig, Metro Manila) (25.00%)
"
4YxAhOFHLxs,"How the World Eats Jackfruit | Bangladesh, Fiji, Brazil, Malaysia, Philippines, India",https://www.youtube.com/watch?v=4YxAhOFHLxs,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (73.33%)

Topic 34: Topic 34: Squid (Topic 34: Squid) (6.67%)

Topic 89: Topic 89: Mango Fruit (Topic 89: Mango Fruit) (13.33%)

Topic 109: Topic 109: Mango Fruit (Topic 109: Mango Fruit) (6.67%)
"
4ZlCwZj90Jk,Never Have I Ever || Who Will Win the Couple Challenge? - Filipino or American?,https://www.youtube.com/watch?v=4ZlCwZj90Jk,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (55.56%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (11.11%)

Topic 8: Topic 8: Philippines’ Dating (Topic 8: Philippines’ Dating & Relationship of Females) (11.11%)

Topic 30: Topic 30: Wealthy & (Topic 30: Wealthy & Rich Tourists Travelling) (11.11%)

Topic 94: Topic 94: Friendly and (Topic 94: Friendly and Romantic Relationships ) (11.11%)
"
4cCKve0dl3Y,Filipina British Life in UK:RAMDAM KO ANG LUNGKOT PAG WALA SI MISTER😭,https://www.youtube.com/watch?v=4cCKve0dl3Y,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 7: Topic 7: Makeup Products (Topic 7: Makeup Products and Application) (14.29%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (14.29%)
"
4cuRBOi9SGw,JAPANESE REACTION / Geography now Philippines,https://www.youtube.com/watch?v=4cuRBOi9SGw,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 10: Topic 10: Swimming with (Topic 10: Swimming with Whale Sharks ) (7.14%)

Topic 14: Topic 14: Spanish Colonialism (Topic 14: Spanish Colonialism in the Philippines) (7.14%)

Topic 28: Topic 28: Mixed Martial (Topic 28: Mixed Martial Arts and Fighting ) (7.14%)

Topic 91: Topic 91: Metro Manila (Topic 91: Metro Manila as the National Capital Region) (7.14%)
"
4giM0wycDw8,Ate and Kuya? Family Acceptance in the Philippines,https://www.youtube.com/watch?v=4giM0wycDw8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (37.50%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (12.50%)

Topic 44: Topic 44: Dating & (Topic 44: Dating & Relationships Setup) (12.50%)

Topic 51: Topic 51: Historical States (Topic 51: Historical States of the Southeast Asian Archipelago) (12.50%)

Topic 57: Topic 57: Filipino Marriage (Topic 57: Filipino Marriage) (12.50%)

Topic 98: Topic 98: Activities and (Topic 98: Activities and Discussions in Morong, Bataan ) (12.50%)
"
4l2eIDF9HZA,You Gotta Try This Filipino Food Combination!,https://www.youtube.com/watch?v=4l2eIDF9HZA,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 34: Topic 34: Squid (Topic 34: Squid) (16.67%)

Topic 66: Topic 66: Pinay Moms (Topic 66: Pinay Moms Content and Viewer Engagement ) (16.67%)
"
4rnqHPcMQ0s,A Question for Filipinos 🙋🏻‍♂️ #philippines #Filipinos #buhayprobinsya #foreigner #pusongpinoy,https://www.youtube.com/watch?v=4rnqHPcMQ0s,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 64: Topic 64: Bonifacio Global (Topic 64: Bonifacio Global City, Taguig, Metro Manila) (33.33%)

Topic 66: Topic 66: Pinay Moms (Topic 66: Pinay Moms Content and Viewer Engagement ) (33.33%)
"
4tDgX4VizyU,"Foreigners $50,000 Philippines House Tour!",https://www.youtube.com/watch?v=4tDgX4VizyU,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (90.00%)

Topic 106: Topic 106: Chocolate Hills (Topic 106: Chocolate Hills in Bohol) (10.00%)
"
4vieXVa4f2M,Foreigner reacts to the 10 strangest things in the Philippines | Trending ni Andres,https://www.youtube.com/watch?v=4vieXVa4f2M,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (38.46%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (7.69%)

Topic 6: Topic 6: Wildlife Species (Topic 6: Wildlife Species & Conservation) (7.69%)

Topic 13: Topic 13: Balut and (Topic 13: Balut and other Eggs) (7.69%)

Topic 38: Topic 38: Basilicas and (Topic 38: Basilicas and Cathedrals in the Philippines) (7.69%)

Topic 40: Topic 40: Largest Solar (Topic 40: Largest Solar Power Projects in Manila / Southeast Asia) (7.69%)

Topic 42: Topic 42: Philippine Love (Topic 42: Philippine Love Teams featuring Daniel Padilla) (7.69%)

Topic 74: Topic 74: Philippine Beauty (Topic 74: Philippine Beauty Pageant & Miss Universe) (7.69%)

Topic 114: Topic 114: Specific Venues: (Topic 114: Specific Venues: Circle Hall, Hobbit House, and Themed Spots ) (7.69%)
"
4wY_xiZrl1I,FOREIGNER REACTS TO MACROHON SOUTHERN LEYTE PHILIPPINES,https://www.youtube.com/watch?v=4wY_xiZrl1I,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (8.33%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (8.33%)

Topic 83: Topic 83: Building Materials (Topic 83: Building Materials and Tools for Construction) (8.33%)

Topic 92: Topic 92: Going to (Topic 92: Going to Shopping Malls and Street Markets in Manila) (8.33%)
"
4y2_UjQ9ZwM,MEETING OUR FIRST GUEST IN THE PHILIPPINES | FOREIGNER'S LIFE IN MINDANAO | ISLAND LIFE,https://www.youtube.com/watch?v=4y2_UjQ9ZwM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 13: Topic 13: Balut and (Topic 13: Balut and other Eggs) (14.29%)

Topic 99: Topic 99: Cow & (Topic 99: Cow & Farm Life) (14.29%)
"
4yZRAaXGagI,LONG DISTANCE LOVE | FIRST TIME MEETING SINCE LOCKDOWN | PHILIPPINES,https://www.youtube.com/watch?v=4yZRAaXGagI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 20: Topic 20: Travel Immigration (Topic 20: Travel Immigration & Visa Processes) (33.33%)
"
5-DQpJj2j9s,What the Philippines is REALLY like for Foreigners (HONEST TRUTH),https://www.youtube.com/watch?v=5-DQpJj2j9s,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
5-nceCopalU,Americans React To Philippines is Better Than The Usa ?! I Live Better in The Philippines,https://www.youtube.com/watch?v=5-nceCopalU,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
50pNiKZZwUM,Americans React to STRANGEST Things Found In The Philippines! Part 2,https://www.youtube.com/watch?v=50pNiKZZwUM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (61.54%)

Topic 6: Topic 6: Wildlife Species (Topic 6: Wildlife Species & Conservation) (23.08%)

Topic 13: Topic 13: Balut and (Topic 13: Balut and other Eggs) (7.69%)

Topic 64: Topic 64: Bonifacio Global (Topic 64: Bonifacio Global City, Taguig, Metro Manila) (7.69%)
"
